Unnamed: 0,Location,Tournament,Match Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,Match Start Time,Match Duration,Match End Time,Altitude (in m),Start DateTime,End DateTime,Max Temp,Min Temp,Avg Temp,Max Hum,Min Hum,Avg Hum,Max Wind,Min Wind,Avg Wind,Max Gust,Min Gust,Avg Gust,Freq Gust
3328,Indian Wells,Indian Wells Open 2022,2022-12-02,Masters 1000,Outdoor,Hard,1st Round,3,johnson,altmaier,115.0,79.0,594.0,797.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.9,1.9,1.9,2.0,2.0,2.1,1.87,1.94,17:40:00,01:44:00,19:24:00,45.0,2022-12-02 17:40:00,2022-12-02 19:24:00,,,,,,,,,,,,,
3329,Indian Wells,Indian Wells Open 2022,2022-12-02,Masters 1000,Outdoor,Hard,1st Round,3,majchrzak,bedene,75.0,133.0,823.0,485.0,6.0,1.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.22,4.33,1.25,4.42,1.25,4.55,1.22,4.23,19:05:00,01:08:00,20:13:00,45.0,2022-12-02 19:05:00,2022-12-02 20:13:00,,,,,,,,,,,,,
3330,Indian Wells,Indian Wells Open 2022,2022-12-02,Masters 1000,Outdoor,Hard,1st Round,3,van de zandschulp,sandgren,47.0,153.0,1096.0,396.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.33,3.4,1.42,3.14,1.42,3.4,1.37,3.07,19:10:00,01:17:00,20:27:00,45.0,2022-12-02 19:10:00,2022-12-02 20:27:00,,,,,,,,,,,,,
3331,Indian Wells,Indian Wells Open 2022,2022-12-02,Masters 1000,Outdoor,Hard,1st Round,3,querrey,griekspoor,114.0,54.0,595.0,1024.0,6.0,7.0,6.0,2.0,6.0,4.0,,,,,2.0,1.0,Completed,4.33,1.22,4.51,1.25,4.6,1.26,4.2,1.23,19:30:00,01:52:00,21:22:00,45.0,2022-12-02 19:30:00,2022-12-02 21:22:00,,,,,,,,,,,,,
3332,Indian Wells,Indian Wells Open 2022,2022-12-02,Masters 1000,Outdoor,Hard,1st Round,3,nakashima,mannarino,80.0,66.0,793.0,904.0,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.57,2.37,1.63,2.44,1.75,2.45,1.6,2.33,20:30:00,01:39:00,22:09:00,45.0,2022-12-02 20:30:00,2022-12-02 22:09:00,,,,,,,,,,,,,
3333,Indian Wells,Indian Wells Open 2022,2022-12-03,Masters 1000,Outdoor,Hard,2nd Round,3,alcaraz,mcdonald,19.0,59.0,2056.0,976.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.25,4.0,1.26,4.38,1.29,4.65,1.24,4.05,11:10:00,01:35:00,12:45:00,45.0,2022-12-03 11:10:00,2022-12-03 12:45:00,,,,,,,,,,,,,
3334,Indian Wells,Indian Wells Open 2022,2022-12-03,Masters 1000,Outdoor,Hard,2nd Round,3,medvedev,machac,1.0,158.0,8615.0,379.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.05,11.0,1.06,11.77,1.06,13.0,1.05,10.75,11:10:00,01:11:00,12:21:00,45.0,2022-12-03 11:10:00,2022-12-03 12:21:00,,,,,,,,,,,,,
3335,Indian Wells,Indian Wells Open 2022,2022-12-03,Masters 1000,Outdoor,Hard,2nd Round,3,bautista agut,wolf,15.0,209.0,2480.0,274.0,6.0,3.0,6.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,1.22,4.33,1.24,4.55,1.25,4.65,1.22,4.34,11:10:00,03:18:00,14:28:00,45.0,2022-12-03 11:10:00,2022-12-03 14:28:00,,,,,,,,,,,,,
3336,Indian Wells,Indian Wells Open 2022,2022-12-03,Masters 1000,Outdoor,Hard,2nd Round,3,evans,coria,29.0,65.0,1542.0,906.0,6.0,2.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.14,5.5,1.18,5.65,1.18,6.1,1.15,5.39,11:10:00,01:08:00,12:18:00,45.0,2022-12-03 11:10:00,2022-12-03 12:18:00,,,,,,,,,,,,,
3337,Indian Wells,Indian Wells Open 2022,2022-12-03,Masters 1000,Outdoor,Hard,2nd Round,3,nadal,korda,4.0,38.0,6515.0,1289.0,6.0,2.0,1.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.12,6.0,1.13,7.05,1.17,7.05,1.13,6.09,12:45:00,02:29:00,15:14:00,45.0,2022-12-03 12:45:00,2022-12-03 15:14:00,,,,,,,,,,,,,
3338,Indian Wells,Indian Wells Open 2022,2022-12-03,Masters 1000,Outdoor,Hard,2nd Round,3,opelka,musetti,17.0,56.0,2156.0,1000.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.45,2.99,1.47,3.0,1.43,2.84,13:00:00,01:07:00,14:07:00,45.0,2022-12-03 13:00:00,2022-12-03 14:07:00,,,,,,,,,,,,,
3339,Indian Wells,Indian Wells Open 2022,2022-12-03,Masters 1000,Outdoor,Hard,2nd Round,3,norrie,martinez,12.0,49.0,3305.0,1072.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.2,4.5,1.2,5.23,1.24,5.23,1.2,4.6,13:55:00,01:30:00,15:25:00,45.0,2022-12-03 13:55:00,2022-12-03 15:25:00,,,,,,,,,,,,,
3340,Indian Wells,Indian Wells Open 2022,2022-12-03,Masters 1000,Outdoor,Hard,2nd Round,3,ruud,eubanks,8.0,157.0,3915.0,380.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.2,4.5,1.17,5.94,1.22,5.94,1.17,5.07,14:25:00,01:22:00,15:47:00,45.0,2022-12-03 14:25:00,2022-12-03 15:47:00,,,,,,,,,,,,,
3341,Indian Wells,Indian Wells Open 2022,2022-12-03,Masters 1000,Outdoor,Hard,2nd Round,3,monfils,krajinovic,28.0,40.0,1633.0,1212.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.55,2.65,1.64,2.79,1.5,2.57,14:45:00,01:08:00,15:53:00,45.0,2022-12-03 14:45:00,2022-12-03 15:53:00,,,,,,,,,,,,,
3342,Indian Wells,Indian Wells Open 2022,2022-12-02,Masters 1000,Outdoor,Hard,2nd Round,3,shapovalov,davidovich fokina,13.0,45.0,3020.0,1115.0,4.0,6.0,6.0,4.0,6.0,2.0,,,,,2.0,1.0,Completed,1.4,3.0,1.45,2.97,1.45,3.05,1.42,2.87,15:15:00,02:34:00,17:49:00,45.0,2022-12-02 15:15:00,2022-12-02 17:49:00,,,,,,,,,,,,,
3343,Indian Wells,Indian Wells Open 2022,2022-12-02,Masters 1000,Outdoor,Hard,2nd Round,3,bonzi,sonego,62.0,21.0,909.0,1937.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.9,1.9,1.99,1.92,2.1,2.0,1.93,1.87,15:45:00,01:37:00,17:22:00,45.0,2022-12-02 15:45:00,2022-12-02 17:22:00,,,,,,,,,,,,,
3344,Indian Wells,Indian Wells Open 2022,2022-03-12,Masters 1000,Outdoor,Hard,2nd Round,3,sinner,djere,10.0,52.0,3495.0,1041.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.11,6.5,1.11,8.33,1.13,8.33,1.1,7.17,17:25:00,01:28:00,18:53:00,45.0,2022-03-12 17:25:00,2022-03-12 18:53:00,25.3,21.3,23.2,18.0,14.0,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0
3345,Indian Wells,Indian Wells Open 2022,2022-03-12,Masters 1000,Outdoor,Hard,2nd Round,3,tsitsipas,sock,5.0,147.0,6325.0,429.0,7.0,6.0,3.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.16,5.0,1.19,5.46,1.19,5.6,1.16,5.14,18:05:00,02:34:00,20:39:00,45.0,2022-03-12 18:05:00,2022-03-12 20:39:00,23.1,19.4,20.8,20.0,15.0,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0
3346,Indian Wells,Indian Wells Open 2022,2022-03-13,Masters 1000,Outdoor,Hard,2nd Round,3,basilashvili,fognini,18.0,36.0,2121.0,1359.0,,,,,,,,,,,,,Retired,1.8,2.0,1.98,1.93,1.98,2.0,1.89,1.92,,,,45.0,,,,,,,,,,,,,,,
3347,Indian Wells,Indian Wells Open 2022,2022-03-12,Masters 1000,Outdoor,Hard,2nd Round,3,brooksby,khachanov,43.0,26.0,1153.0,1680.0,6.0,0.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.9,1.9,1.88,2.02,2.0,2.03,1.88,1.92,19:15:00,01:19:00,20:34:00,45.0,2022-03-12 19:15:00,2022-03-12 20:34:00,20.8,19.5,20.0,19.0,17.0,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0
3348,Indian Wells,Indian Wells Open 2022,2022-03-12,Masters 1000,Outdoor,Hard,2nd Round,3,kyrgios,delbonis,132.0,34.0,493.0,1382.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.16,5.0,1.2,5.17,1.21,5.37,1.17,4.96,20:10:00,01:05:00,21:15:00,45.0,2022-03-12 20:10:00,2022-03-12 21:15:00,19.6,18.4,19.1,21.0,17.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0
3349,Indian Wells,Indian Wells Open 2022,2022-03-13,Masters 1000,Outdoor,Hard,2nd Round,3,kecmanovic,cilic,61.0,24.0,921.0,1785.0,6.0,7.0,6.0,3.0,7.0,6.0,,,,,2.0,1.0,Completed,2.37,1.57,2.43,1.62,2.43,1.66,2.33,1.6,11:10:00,02:52:00,14:02:00,45.0,2022-03-13 11:10:00,2022-03-13 14:02:00,27.8,23.3,25.2,19.0,10.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0
3350,Indian Wells,Indian Wells Open 2022,2022-03-13,Masters 1000,Outdoor,Hard,2nd Round,3,isner,querrey,23.0,114.0,1801.0,595.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.36,3.2,1.36,3.4,1.42,3.4,1.36,3.14,11:10:00,01:27:00,12:37:00,45.0,2022-03-13 11:10:00,2022-03-13 12:37:00,25.1,23.3,23.9,19.0,11.0,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0
3351,Indian Wells,Indian Wells Open 2022,2022-03-13,Masters 1000,Outdoor,Hard,2nd Round,3,johnson,karatsev,115.0,22.0,594.0,1933.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.75,1.44,2.94,1.45,3.0,1.48,2.78,1.44,11:10:00,01:45:00,12:55:00,45.0,2022-03-13 11:10:00,2022-03-13 12:55:00,25.7,23.3,24.2,19.0,10.0,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0
3352,Indian Wells,Indian Wells Open 2022,2022-03-13,Masters 1000,Outdoor,Hard,2nd Round,3,rublev,koepfer,7.0,51.0,4590.0,1054.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.07,9.0,1.07,10.18,1.08,10.18,1.06,8.9,11:10:00,01:45:00,12:55:00,45.0,2022-03-13 11:10:00,2022-03-13 12:55:00,25.7,23.3,24.2,19.0,10.0,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0
3353,Indian Wells,Indian Wells Open 2022,2022-03-13,Masters 1000,Outdoor,Hard,2nd Round,3,bublik,murray,33.0,88.0,1391.0,733.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.3,1.61,2.43,1.62,2.45,1.7,2.29,1.62,13:00:00,02:01:00,15:01:00,45.0,2022-03-13 13:00:00,2022-03-13 15:01:00,28.8,26.1,27.4,12.0,10.0,10.9,0.0,0.0,0.0,0.3,0.0,0.0,0
3354,Indian Wells,Indian Wells Open 2022,2022-03-13,Masters 1000,Outdoor,Hard,2nd Round,3,van de zandschulp,auger aliassime,47.0,9.0,1096.0,3883.0,7.0,6.0,6.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,3.75,1.28,4.42,1.25,4.42,1.3,3.76,1.27,13:15:00,03:16:00,15:31:00,45.0,2022-03-13 13:15:00,2022-03-13 15:31:00,29.2,26.3,27.9,12.0,10.0,11.0,0.0,0.0,0.0,0.3,0.0,0.0,0
3355,Indian Wells,Indian Wells Open 2022,2022-03-13,Masters 1000,Outdoor,Hard,2nd Round,3,fritz,majchrzak,20.0,75.0,2010.0,823.0,6.0,1.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.22,4.33,1.24,4.44,1.25,4.5,1.23,4.17,13:15:00,00:57:00,14:12:00,45.0,2022-03-13 13:15:00,2022-03-13 14:12:00,28.0,26.3,27.1,12.0,10.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0
3356,Indian Wells,Indian Wells Open 2022,2022-03-13,Masters 1000,Outdoor,Hard,2nd Round,3,hurkacz,otte,11.0,76.0,3468.0,818.0,6.0,3.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.22,4.33,1.24,4.55,1.27,4.6,1.22,4.34,13:20:00,01:42:00,15:02:00,45.0,2022-03-13 13:20:00,2022-03-13 15:02:00,28.8,26.5,27.6,12.0,10.0,10.9,0.0,0.0,0.0,0.3,0.0,0.0,0
3357,Indian Wells,Indian Wells Open 2022,2022-03-13,Masters 1000,Outdoor,Hard,2nd Round,3,schwartzman,ruusuvuori,14.0,70.0,2660.0,876.0,5.0,7.0,6.0,3.0,6.0,3.0,,,,,2.0,1.0,Completed,1.66,2.2,1.69,2.28,1.73,2.36,1.66,2.22,14:20:00,02:43:00,16:03:00,45.0,2022-03-13 14:20:00,2022-03-13 16:03:00,29.2,27.7,28.7,12.0,10.0,11.3,0.0,0.0,0.0,0.3,0.0,0.0,0
3358,Indian Wells,Indian Wells Open 2022,2022-03-13,Masters 1000,Outdoor,Hard,2nd Round,3,harris,bagnis,32.0,82.0,1393.0,781.0,6.0,3.0,4.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.61,2.3,1.64,2.38,1.72,2.45,1.62,2.29,14:35:00,01:58:00,15:33:00,45.0,2022-03-13 14:35:00,2022-03-13 15:33:00,29.2,27.8,28.8,12.0,11.0,11.3,0.0,0.0,0.0,0.3,0.0,0.0,0
3359,Indian Wells,Indian Wells Open 2022,2022-03-12,Masters 1000,Outdoor,Hard,2nd Round,3,berrettini,rune,6.0,86.0,4928.0,750.0,6.0,3.0,4.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.3,3.5,1.33,3.59,1.37,3.85,1.32,3.36,15:50:00,02:02:00,17:52:00,45.0,2022-03-12 15:50:00,2022-03-12 17:52:00,28.3,24.3,26.5,16.0,10.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0
3360,Indian Wells,Indian Wells Open 2022,2022-03-13,Masters 1000,Outdoor,Hard,2nd Round,3,tiafoe,nakashima,30.0,80.0,1463.0,793.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.5,1.53,2.59,1.56,2.6,1.6,2.49,1.53,17:10:00,01:29:00,18:39:00,45.0,2022-03-13 17:10:00,2022-03-13 18:39:00,30.4,27.6,29.2,13.0,10.0,11.6,2.6,0.0,0.2,5.1,0.0,0.6,0
3361,Indian Wells,Indian Wells Open 2022,2022-03-13,Masters 1000,Outdoor,Hard,2nd Round,3,de minaur,millman,31.0,77.0,1451.0,818.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.33,3.4,1.37,3.35,1.38,3.54,1.35,3.19,17:20:00,01:41:00,19:01:00,45.0,2022-03-13 17:20:00,2022-03-13 19:01:00,30.2,26.6,28.6,15.0,11.0,12.2,2.6,0.0,0.2,5.1,0.0,0.6,0
3362,Indian Wells,Indian Wells Open 2022,2022-03-13,Masters 1000,Outdoor,Hard,2nd Round,3,dimitrov,thompson,35.0,78.0,1381.0,800.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.3,3.5,1.36,3.4,1.36,3.5,1.33,3.3,18:45:00,01:40:00,20:25:00,45.0,2022-03-13 18:45:00,2022-03-13 20:25:00,27.1,23.1,25.0,23.0,14.0,18.9,3.1,0.0,0.8,8.7,0.0,2.8,0
3363,Indian Wells,Indian Wells Open 2022,2022-03-13,Masters 1000,Outdoor,Hard,2nd Round,3,munar,carreno busta,99.0,16.0,675.0,2220.0,4.0,6.0,6.0,4.0,7.0,6.0,,,,,2.0,1.0,Completed,3.2,1.36,3.0,1.44,3.32,1.44,2.95,1.4,19:15:00,02:58:00,22:13:00,45.0,2022-03-13 19:15:00,2022-03-13 22:13:00,25.6,21.2,22.9,30.0,17.0,23.8,7.2,0.0,1.5,15.0,0.2,4.1,0
3364,Indian Wells,Indian Wells Open 2022,2022-03-13,Masters 1000,Outdoor,Hard,2nd Round,3,paul,zverev,39.0,3.0,1252.0,7515.0,6.0,2.0,4.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,4.0,1.25,3.98,1.29,4.22,1.29,3.87,1.26,20:45:00,02:17:00,23:02:00,45.0,2022-03-13 20:45:00,2022-03-13 23:02:00,22.7,20.2,21.4,35.0,23.0,28.9,7.2,0.0,1.5,15.0,0.2,3.9,0
3365,Indian Wells,Indian Wells Open 2022,2022-03-14,Masters 1000,Outdoor,Hard,3rd Round,3,alcaraz,bautista agut,19.0,15.0,2056.0,2480.0,6.0,2.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.46,2.93,1.46,3.05,1.43,2.83,11:10:00,01:06:00,12:16:00,45.0,2022-03-14 11:10:00,2022-03-14 12:16:00,27.9,26.8,27.3,12.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3366,Indian Wells,Indian Wells Open 2022,2022-03-14,Masters 1000,Outdoor,Hard,3rd Round,3,monfils,medvedev,28.0,1.0,1633.0,8615.0,4.0,6.0,6.0,3.0,6.0,1.0,,,,,2.0,1.0,Completed,6.0,1.12,7.08,1.13,7.25,1.19,6.28,1.12,11:10:00,02:06:00,13:16:00,45.0,2022-03-14 11:10:00,2022-03-14 13:16:00,28.6,26.8,27.7,12.0,10.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0
3367,Indian Wells,Indian Wells Open 2022,2022-03-14,Masters 1000,Outdoor,Hard,3rd Round,3,nadal,evans,4.0,29.0,6515.0,1542.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.12,6.0,1.11,8.3,1.16,8.3,1.11,6.51,13:35:00,01:43:00,15:18:00,45.0,2022-03-14 13:35:00,2022-03-14 15:18:00,30.1,28.8,29.6,12.0,10.0,10.8,0.2,0.0,0.0,1.3,0.0,0.1,0
3368,Indian Wells,Indian Wells Open 2022,2022-03-14,Masters 1000,Outdoor,Hard,3rd Round,3,opelka,shapovalov,17.0,13.0,2156.0,3020.0,6.0,7.0,6.0,4.0,6.0,4.0,,,,,2.0,1.0,Completed,2.0,1.8,2.03,1.88,2.05,1.95,1.95,1.85,15:45:00,02:16:00,18:01:00,45.0,2022-03-14 15:45:00,2022-03-14 18:01:00,30.6,29.3,30.2,11.0,10.0,10.3,1.0,0.0,0.1,1.9,0.0,0.3,0
3369,Indian Wells,Indian Wells Open 2022,2022-03-14,Masters 1000,Outdoor,Hard,3rd Round,3,sinner,bonzi,10.0,62.0,3495.0,909.0,7.0,6.0,3.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.22,4.33,1.25,4.44,1.25,4.91,1.23,4.13,17:15:00,02:38:00,19:53:00,45.0,2022-03-14 17:15:00,2022-03-14 19:53:00,30.2,25.8,28.3,14.0,11.0,11.9,0.6,0.0,0.1,1.3,0.0,0.2,0
3370,Indian Wells,Indian Wells Open 2022,2022-03-14,Masters 1000,Outdoor,Hard,3rd Round,3,brooksby,tsitsipas,43.0,5.0,1153.0,6325.0,1.0,6.0,6.0,3.0,6.0,2.0,,,,,2.0,1.0,Completed,2.3,1.61,2.34,1.68,2.5,1.68,2.35,1.6,18:15:00,02:03:00,20:18:00,45.0,2022-03-14 18:15:00,2022-03-14 20:18:00,28.9,24.3,26.9,17.0,11.0,12.9,0.2,0.0,0.0,0.3,0.0,0.0,0
3371,Indian Wells,Indian Wells Open 2022,2022-03-14,Masters 1000,Outdoor,Hard,3rd Round,3,norrie,basilashvili,12.0,18.0,3305.0,2121.0,3.0,6.0,6.0,3.0,6.0,1.0,,,,,2.0,1.0,Completed,1.22,4.33,1.24,4.54,1.24,4.8,1.2,4.48,20:10:00,01:43:00,21:53:00,45.0,2022-03-14 20:10:00,2022-03-14 21:53:00,24.3,22.7,23.6,18.0,11.0,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0
3372,Indian Wells,Indian Wells Open 2022,2022-03-14,Masters 1000,Outdoor,Hard,3rd Round,3,kyrgios,ruud,132.0,8.0,493.0,3915.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.0,1.8,2.06,1.85,2.07,1.87,1.99,1.82,20:45:00,01:16:00,22:01:00,45.0,2022-03-14 20:45:00,2022-03-14 22:01:00,24.0,22.4,23.3,18.0,12.0,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0
3373,Indian Wells,Indian Wells Open 2022,2022-03-15,Masters 1000,Outdoor,Hard,3rd Round,3,kecmanovic,van de zandschulp,61.0,47.0,921.0,1096.0,7.0,6.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.3,1.61,2.31,1.69,2.45,1.69,2.31,1.62,11:05:00,01:47:00,12:52:00,45.0,2022-03-15 11:05:00,2022-03-15 12:52:00,29.3,25.6,28.0,12.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3374,Indian Wells,Indian Wells Open 2022,2022-03-15,Masters 1000,Outdoor,Hard,3rd Round,3,berrettini,harris,6.0,32.0,4928.0,1393.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.25,4.0,1.3,3.92,1.3,4.36,1.27,3.79,11:10:00,01:33:00,12:43:00,45.0,2022-03-15 11:10:00,2022-03-15 12:43:00,29.3,25.8,28.0,12.0,10.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0
3375,Indian Wells,Indian Wells Open 2022,2022-03-15,Masters 1000,Outdoor,Hard,3rd Round,3,fritz,munar,20.0,99.0,2010.0,675.0,6.0,4.0,2.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.2,4.5,1.18,5.76,1.2,5.85,1.16,5.28,13:05:00,02:49:00,15:54:00,45.0,2022-03-15 13:05:00,2022-03-15 15:54:00,31.0,29.4,30.2,11.0,10.0,10.3,0.6,0.0,0.1,2.3,0.0,0.2,0
3376,Indian Wells,Indian Wells Open 2022,2022-03-15,Masters 1000,Outdoor,Hard,3rd Round,3,de minaur,paul,31.0,39.0,1451.0,1252.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.0,1.8,2.18,1.77,2.18,1.92,1.99,1.82,13:15:00,01:50:00,15:05:00,45.0,2022-03-15 13:15:00,2022-03-15 15:05:00,30.9,29.4,30.1,11.0,10.0,10.3,0.5,0.0,0.1,2.3,0.0,0.2,0
3377,Indian Wells,Indian Wells Open 2022,2022-03-15,Masters 1000,Outdoor,Hard,3rd Round,3,isner,schwartzman,23.0,14.0,1801.0,2660.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.0,1.8,2.08,1.84,2.19,1.85,2.04,1.78,15:15:00,01:20:00,16:35:00,45.0,2022-03-15 15:15:00,2022-03-15 16:35:00,30.9,30.5,30.7,10.0,10.0,10.0,0.6,0.0,0.0,1.6,0.0,0.2,0
3378,Indian Wells,Indian Wells Open 2022,2022-03-15,Masters 1000,Outdoor,Hard,3rd Round,3,hurkacz,johnson,11.0,115.0,3468.0,594.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.28,3.75,1.32,3.76,1.35,3.94,1.29,3.6,17:10:00,01:29:00,18:39:00,45.0,2022-03-15 17:10:00,2022-03-15 18:39:00,30.4,28.2,29.3,12.0,10.0,11.5,0.2,0.0,0.0,0.5,0.0,0.0,0
3379,Indian Wells,Indian Wells Open 2022,2022-03-15,Masters 1000,Outdoor,Hard,3rd Round,3,dimitrov,bublik,35.0,33.0,1381.0,1391.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.8,2.0,1.83,2.09,1.9,2.1,1.81,2.0,18:10:00,01:10:00,19:20:00,45.0,2022-03-15 18:10:00,2022-03-15 19:20:00,28.7,26.8,27.9,15.0,12.0,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0
3380,Indian Wells,Indian Wells Open 2022,2022-03-15,Masters 1000,Outdoor,Hard,3rd Round,3,rublev,tiafoe,7.0,30.0,4590.0,1463.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.36,3.2,1.43,3.06,1.46,3.3,1.41,2.92,20:10:00,01:10:00,21:20:00,45.0,2022-03-15 20:10:00,2022-03-15 21:20:00,25.1,24.4,24.6,16.0,11.0,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0
3381,Indian Wells,Indian Wells Open 2022,2022-03-16,Masters 1000,Outdoor,Hard,4th Round,3,kecmanovic,berrettini,61.0,6.0,921.0,4928.0,6.0,3.0,6.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,3.0,1.4,3.01,1.44,3.08,1.45,2.9,1.41,11:10:00,02:29:00,13:39:00,45.0,2022-03-16 11:10:00,2022-03-16 13:39:00,28.9,25.4,27.7,19.0,11.0,13.1,2.7,0.0,0.7,5.8,0.0,1.7,0
3382,Indian Wells,Indian Wells Open 2022,2022-03-16,Masters 1000,Outdoor,Hard,4th Round,3,fritz,de minaur,20.0,31.0,2010.0,1451.0,3.0,6.0,6.0,4.0,7.0,6.0,,,,,2.0,1.0,Completed,1.72,2.1,1.71,2.26,1.76,2.26,1.71,2.14,11:10:00,02:24:00,13:34:00,45.0,2022-03-16 11:10:00,2022-03-16 13:34:00,28.8,25.4,27.7,19.0,11.0,13.1,2.7,0.0,0.7,5.8,0.0,1.7,0
3383,Indian Wells,Indian Wells Open 2022,2022-03-16,Masters 1000,Outdoor,Hard,4th Round,3,kyrgios,sinner,132.0,10.0,493.0,3495.0,,,,,,,,,,,,,Retired,2.0,1.8,2.04,1.87,2.1,1.87,2.01,1.81,,,,45.0,,,,,,,,,,,,,,,
3384,Indian Wells,Indian Wells Open 2022,2022-03-16,Masters 1000,Outdoor,Hard,4th Round,3,nadal,opelka,4.0,17.0,6515.0,2156.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.22,4.33,1.27,4.2,1.27,5.5,1.22,4.24,14:00:00,02:11:00,16:11:00,45.0,2022-03-16 14:00:00,2022-03-16 16:11:00,30.3,29.1,29.8,11.0,10.0,10.5,4.5,0.0,0.7,9.3,0.0,1.9,0
3385,Indian Wells,Indian Wells Open 2022,2022-03-16,Masters 1000,Outdoor,Hard,4th Round,3,dimitrov,isner,35.0,23.0,1381.0,1801.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.9,1.9,2.09,1.83,2.09,1.94,1.98,1.83,14:45:00,01:34:00,16:19:00,45.0,2022-03-16 14:45:00,2022-03-16 16:19:00,30.5,29.8,30.1,11.0,10.0,10.3,1.8,0.0,0.5,4.5,0.0,1.5,0
