ATP,Location,Tournament,Match Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,Match Start Time,Match Duration,Match End Time,Altitude (in m)
27,Madrid,Madrid Open 2023,29/04/2023,Masters 1000,Outdoor,Clay,2nd Round,3,baez,giron,31,61,1190,801,3,6,6,3,6,4,,,,,2,1,Completed,1.53,2.5,1.63,2.44,1.63,2.5,1.56,2.41,15:50:00,02:10:00,18:00:00,568.8
27,Madrid,Madrid Open 2023,29/04/2023,Masters 1000,Outdoor,Clay,2nd Round,3,fritz,o connell,10,81,3290,710,7,6,6,4,,,,,,,2,0,Completed,1.3,3.5,1.29,4.01,1.31,4.01,1.28,3.62,16:30:00,01:53:00,18:23:00,568.8
27,Madrid,Madrid Open 2023,29/04/2023,Masters 1000,Outdoor,Clay,2nd Round,3,tiafoe,etcheverry,11,59,2870,814,6,3,7,6,,,,,,,2,0,Completed,1.62,2.3,1.61,2.48,1.63,2.48,1.59,2.35,16:35:00,01:38:00,18:13:00,568.8
27,Madrid,Madrid Open 2023,29/04/2023,Masters 1000,Outdoor,Clay,2nd Round,3,garin,kecmanovic,73,33,723,1170,7,6,6,7,6,4,,,,,2,1,Completed,1.91,1.91,1.88,2.04,2.1,2.07,1.86,1.94,17:00:00,02:42:00,19:42:00,568.8
27,Madrid,Madrid Open 2023,29/04/2023,Masters 1000,Outdoor,Clay,2nd Round,3,cachin,cerundolo,67,30,767,1235,6,1,7,6,,,,,,,2,0,Completed,3.5,1.3,3.44,1.36,3.6,1.37,3.38,1.32,17:20:00,01:20:00,18:40:00,568.8
27,Madrid,Madrid Open 2023,29/04/2023,Masters 1000,Outdoor,Clay,2nd Round,3,norrie,watanuki,13,117,2725,502,6,4,7,6,,,,,,,2,0,Completed,1.25,4,1.24,4.57,1.28,4.57,1.23,4.16,18:35:00,01:39:00,20:14:00,568.8
27,Madrid,Madrid Open 2023,29/04/2023,Masters 1000,Outdoor,Clay,2nd Round,3,zhang,shapovalov,99,27,606,1425,6,7,6,4,7,6,,,,,2,1,Completed,2.75,1.44,2.9,1.47,2.95,1.49,2.82,1.43,18:45:00,02:15:00,21:00:00,568.8
27,Madrid,Madrid Open 2023,29/04/2023,Masters 1000,Outdoor,Clay,2nd Round,3,tsitsipas,thiem,5,93,5195,625,3,6,6,1,7,6,,,,,2,1,Completed,1.2,4.5,1.23,4.81,1.23,5.27,1.2,4.53,20:10:00,02:20:00,22:30:00,568.8
27,Madrid,Madrid Open 2023,30/04/2023,Masters 1000,Outdoor,Clay,3rd Round,3,khachanov,bautista agut,12,25,2855,1475,7,5,4,6,6,3,,,,,2,1,Completed,1.57,2.38,1.61,2.48,1.64,2.48,1.58,2.36,11:10:00,02:55:00,14:05:00,568.8
27,Madrid,Madrid Open 2023,30/04/2023,Masters 1000,Outdoor,Clay,3rd Round,3,munar,arnaldi,88,105,666,556,3,6,6,3,6,1,,,,,2,1,Completed,2,1.8,2.12,1.81,2.12,1.87,2.02,1.8,11:10:00,02:04:00,13:14:00,568.8
27,Madrid,Madrid Open 2023,30/04/2023,Masters 1000,Outdoor,Clay,3rd Round,3,rublev,nishioka,6,34,4280,1138,6,2,7,5,,,,,,,2,0,Completed,1.14,5.5,1.21,5.14,1.23,5.5,1.18,4.87,12:55:00,01:26:00,14:21:00,568.8
27,Madrid,Madrid Open 2023,30/04/2023,Masters 1000,Outdoor,Clay,3rd Round,3,zverev,grenier,16,128,2140,466,6,1,6,0,,,,,,,2,0,Completed,1.1,7,1.13,7.48,1.13,8.4,1.1,7.04,14:45:00,00:56:00,15:41:00,568.8
27,Madrid,Madrid Open 2023,30/04/2023,Masters 1000,Outdoor,Clay,3rd Round,3,coric,hurkacz,20,15,1890,2660,7,6,6,3,,,,,,,2,0,Completed,2.63,1.5,2.83,1.49,2.85,1.54,2.69,1.46,19:15:00,01:38:00,20:53:00,568.8
27,Madrid,Madrid Open 2023,30/04/2023,Masters 1000,Outdoor,Clay,3rd Round,3,alcaraz,dimitrov,2,32,6770,1170,6,2,7,5,,,,,,,2,0,Completed,1.1,7,1.09,9.42,1.1,9.7,1.08,7.92,20:10:00,01:30:00,21:40:00,568.8
27,Madrid,Madrid Open 2023,30/04/2023,Masters 1000,Outdoor,Clay,3rd Round,3,altmaier,hanfmann,92,108,633,548,7,6,6,3,,,,,,,2,0,Completed,2.75,1.44,2.88,1.48,2.9,1.5,2.76,1.44,21:10:00,01:51:00,23:01:00,568.8
27,Madrid,Madrid Open 2023,30/04/2023,Masters 1000,Outdoor,Clay,3rd Round,3,davidovich fokina,rune,35,7,1095,4070,7,6,5,7,7,6,,,,,2,1,Completed,2.75,1.44,2.91,1.47,2.92,1.52,2.68,1.47,22:00:00,03:05:00,01:05:00,568.8
27,Madrid,Madrid Open 2023,01/05/2023,Masters 1000,Outdoor,Clay,3rd Round,3,medvedev,shevchenko,3,96,5240,610,4,6,6,1,7,5,,,,,2,1,Completed,1.13,6,1.16,6.27,1.18,6.76,1.14,5.71,11:10:00,02:43:00,13:53:00,568.8
27,Madrid,Madrid Open 2023,01/05/2023,Masters 1000,Outdoor,Clay,3rd Round,3,struff,lajovic,65,40,779,994,6,7,6,3,6,3,,,,,2,1,Completed,2.2,1.67,2.25,1.72,2.3,1.73,2.2,1.67,12:45:00,02:12:00,14:57:00,568.8
27,Madrid,Madrid Open 2023,01/05/2023,Masters 1000,Outdoor,Clay,3rd Round,3,karatsev,de minaur,121,19,497,1995,6,3,4,6,6,4,,,,,2,1,Completed,2.38,1.57,2.46,1.62,2.5,1.62,2.39,1.57,13:10:00,02:16:00,15:26:00,568.8
27,Madrid,Madrid Open 2023,01/05/2023,Masters 1000,Outdoor,Clay,3rd Round,3,cachin,tiafoe,67,11,767,2870,6,1,7,6,,,,,,,2,0,Completed,3.75,1.29,3.91,1.3,4,1.32,3.62,1.29,14:25:00,01:21:00,15:46:00,568.8
27,Madrid,Madrid Open 2023,01/05/2023,Masters 1000,Outdoor,Clay,3rd Round,3,zapata miralles,safiullin,42,112,958,525,6,3,3,6,6,3,,,,,2,1,Completed,1.57,2.38,1.68,2.34,1.75,2.6,1.62,2.29,16:10:00,02:22:00,18:32:00,568.8
27,Madrid,Madrid Open 2023,01/05/2023,Masters 1000,Outdoor,Clay,3rd Round,3,fritz,garin,10,73,3290,723,6,1,7,6,,,,,,,2,0,Completed,1.44,2.75,1.51,2.75,1.54,2.8,1.47,2.67,18:45:00,01:32:00,20:17:00,568.8
27,Madrid,Madrid Open 2023,01/05/2023,Masters 1000,Outdoor,Clay,3rd Round,3,tsitsipas,baez,5,31,5195,1190,7,5,3,6,6,3,,,,,2,1,Completed,1.14,5.5,1.17,5.79,1.17,6.07,1.15,5.36,20:10:00,02:13:00,22:23:00,568.8
27,Madrid,Madrid Open 2023,01/05/2023,Masters 1000,Outdoor,Clay,3rd Round,3,zhang,norrie,99,13,606,2725,2,6,7,6,7,6,,,,,2,1,Completed,4.33,1.22,4.23,1.27,4.5,1.27,4.17,1.23,21:10:00,02:10:00,23:20:00,568.8
27,Madrid,Madrid Open 2023,02/05/2023,Masters 1000,Outdoor,Clay,4th Round,3,altmaier,munar,92,88,633,666,6,3,6,0,,,,,,,2,0,Completed,2.38,1.57,2.4,1.65,2.45,1.69,2.33,1.6,11:10:00,01:25:00,12:35:00,568.8
27,Madrid,Madrid Open 2023,02/05/2023,Masters 1000,Outdoor,Clay,4th Round,3,khachanov,rublev,12,6,2855,4280,7,6,6,4,,,,,,,2,0,Completed,2.63,1.5,2.71,1.53,2.79,1.55,2.62,1.49,11:15:00,01:42:00,12:57:00,568.8
27,Madrid,Madrid Open 2023,02/05/2023,Masters 1000,Outdoor,Clay,4th Round,3,karatsev,medvedev,121,3,497,5240,7,6,6,4,,,,,,,2,0,Completed,3.75,1.29,3.81,1.31,4,1.35,3.52,1.3,12:55:00,01:37:00,14:32:00,568.8
27,Madrid,Madrid Open 2023,02/05/2023,Masters 1000,Outdoor,Clay,4th Round,3,coric,davidovich fokina,20,35,1890,1095,6,7,6,3,7,6,,,,,2,1,Completed,2.5,1.53,2.57,1.57,2.61,1.58,2.47,1.54,14:50:00,03:28:00,18:18:00,568.8
27,Madrid,Madrid Open 2023,02/05/2023,Masters 1000,Outdoor,Clay,4th Round,3,alcaraz,zverev,2,16,6770,2140,6,1,6,2,,,,,,,2,0,Completed,1.22,4.33,1.24,4.59,1.26,4.59,1.22,4.2,16:10:00,01:23:00,17:33:00,568.8
27,Madrid,Madrid Open 2023,02/05/2023,Masters 1000,Outdoor,Clay,4th Round,3,zhang,fritz,99,10,606,3290,3,6,7,6,7,6,,,,,2,1,Completed,5,1.17,6.44,1.15,6.65,1.24,5.56,1.15,18:35:00,02:29:00,21:04:00,568.8
27,Madrid,Madrid Open 2023,02/05/2023,Masters 1000,Outdoor,Clay,4th Round,3,struff,cachin,65,67,779,767,7,6,6,7,6,3,,,,,2,1,Completed,1.62,2.3,1.68,2.32,1.75,2.35,1.65,2.24,21:20:00,02:29:00,23:49:00,568.8
27,Madrid,Madrid Open 2023,02/05/2023,Masters 1000,Outdoor,Clay,4th Round,3,tsitsipas,zapata miralles,5,42,5195,958,6,3,6,1,,,,,,,2,0,Completed,1.14,5.5,1.17,5.91,1.18,6.05,1.15,5.38,23:20:00,01:13:00,00:33:00,568.8
27,Madrid,Madrid Open 2023,03/05/2023,Masters 1000,Outdoor,Clay,Quarterfinals,3,alcaraz,khachanov,2,12,6770,2855,6,4,7,5,,,,,,,2,0,Completed,1.07,9,1.11,8.15,1.11,10.6,1.07,8.42,16:10:00,01:51:00,18:01:00,568.8
27,Madrid,Madrid Open 2023,03/05/2023,Masters 1000,Outdoor,Clay,Quarterfinals,3,coric,altmaier,20,92,1890,633,6,3,6,3,,,,,,,2,0,Completed,1.5,2.63,1.52,2.73,1.61,2.75,1.51,2.57,21:40:00,01:14:00,22:54:00,568.8
27,Madrid,Madrid Open 2023,04/05/2023,Masters 1000,Outdoor,Clay,Quarterfinals,3,karatsev,zhang,121,99,497,606,7,6,6,4,,,,,,,2,0,Completed,1.57,2.38,1.67,2.35,1.68,2.57,1.59,2.35,13:10:00,01:41:00,14:51:00,568.8
27,Madrid,Madrid Open 2023,04/05/2023,Masters 1000,Outdoor,Clay,Quarterfinals,3,struff,tsitsipas,65,5,779,5195,7,6,5,7,6,3,,,,,2,1,Completed,4.5,1.2,4.93,1.2,5.35,1.23,4.7,1.19,20:10:00,02:31:00,22:41:00,568.8
27,Madrid,Madrid Open 2023,05/05/2023,Masters 1000,Outdoor,Clay,Semifinals,3,alcaraz,coric,2,20,6770,1890,6,4,6,3,,,,,,,2,0,Completed,1.06,10,1.08,10.65,1.12,10.65,1.07,8.59,16:10:00,01:41:00,17:51:00,568.8
27,Madrid,Madrid Open 2023,05/05/2023,Masters 1000,Outdoor,Clay,Semifinals,3,struff,karatsev,65,121,779,497,4,6,6,3,6,4,,,,,2,1,Completed,2,1.8,2.11,1.82,2.17,1.85,2.03,1.79,20:10:00,02:19:00,22:29:00,568.8
27,Madrid,Madrid Open 2023,07/05/2023,Masters 1000,Outdoor,Clay,The Final,3,alcaraz,struff,2,65,6770,779,6,4,3,6,6,3,,,,,2,1,Completed,1.06,10,1.08,11.06,1.09,12.75,1.06,9.47,18:40:00,02:26:00,21:06:00,568.8
28,Rome,Italian Open 2023,10/05/2023,Masters 1000,Outdoor,Clay,1st Round,3,wawrinka,ivashka,84,73,717,741,6,2,6,4,,,,,,,2,0,Completed,1.5,2.63,1.52,2.71,1.62,2.8,1.5,2.6,12:35:00,01:17:00,13:52:00,22.5
28,Rome,Italian Open 2023,10/05/2023,Masters 1000,Outdoor,Clay,1st Round,3,fucsovics,krajinovic,92,74,691,741,6,4,6,2,,,,,,,2,0,Completed,1.8,2,1.9,1.99,1.91,2.05,1.86,1.95,12:40:00,01:27:00,14:07:00,22.5
28,Rome,Italian Open 2023,10/05/2023,Masters 1000,Outdoor,Clay,1st Round,3,etcheverry,van assche,61,85,826,716,7,6,6,3,,,,,,,2,0,Completed,1.67,2.2,1.7,2.27,1.75,2.3,1.66,2.23,12:40:00,02:03:00,14:43:00,22.5
28,Rome,Italian Open 2023,10/05/2023,Masters 1000,Outdoor,Clay,1st Round,3,baez,varillas,40,97,985,638,7,5,6,3,,,,,,,2,0,Completed,1.4,3,1.47,2.86,1.49,3.05,1.41,2.91,12:40:00,02:01:00,14:41:00,22.5
28,Rome,Italian Open 2023,10/05/2023,Masters 1000,Outdoor,Clay,1st Round,3,djere,lestienne,62,70,825,768,6,1,,,,,,,,,1,0,Retired,1.13,6,1.15,6.47,1.2,6.47,1.14,5.59,14:30:00,00:27:00,14:57:00,22.5
28,Rome,Italian Open 2023,10/05/2023,Masters 1000,Outdoor,Clay,1st Round,3,garin,cachin,79,68,723,777,6,4,3,6,7,6,,,,,2,1,Completed,1.57,2.38,1.75,2.19,1.75,2.4,1.62,2.29,14:55:00,02:51:00,17:46:00,22.5
28,Rome,Italian Open 2023,10/05/2023,Masters 1000,Outdoor,Clay,1st Round,3,wu,gasquet,57,44,838,931,3,6,6,3,6,3,,,,,2,1,Completed,3,1.4,3.11,1.41,3.16,1.43,2.98,1.39,15:05:00,01:55:00,17:00:00,22.5
28,Rome,Italian Open 2023,10/05/2023,Masters 1000,Outdoor,Clay,1st Round,3,muller,edmund,100,473,605,85,6,1,6,3,,,,,,,2,0,Completed,1.25,4,1.26,4.21,1.28,4.21,1.24,3.98,15:40:00,01:02:00,16:42:00,22.5
28,Rome,Italian Open 2023,10/05/2023,Masters 1000,Outdoor,Clay,1st Round,3,bublik,martinez,49,142,880,416,6,3,7,6,,,,,,,2,0,Completed,2.2,1.67,2.22,1.73,2.26,1.79,2.14,1.71,15:50:00,01:46:00,17:36:00,22.5
28,Rome,Italian Open 2023,10/05/2023,Masters 1000,Outdoor,Clay,1st Round,3,fils,cerundolo,119,105,520,575,6,1,1,6,6,4,,,,,2,1,Completed,1.8,2,1.91,1.98,1.91,2.1,1.84,1.96,16:40:00,02:09:00,18:49:00,22.5
28,Rome,Italian Open 2023,10/05/2023,Masters 1000,Outdoor,Clay,1st Round,3,kokkinakis,munar,104,75,576,740,4,2,,,,,,,,,0,0,Retired,1.73,2.1,1.77,2.16,1.78,2.23,1.71,2.13,17:05:00,00:29:00,17:34:00,22.5
28,Rome,Italian Open 2023,10/05/2023,Masters 1000,Outdoor,Clay,1st Round,3,popyrin,o connell,77,78,726,724,6,2,7,6,,,,,,,2,0,Completed,1.8,2,1.89,2,1.89,2.07,1.83,1.97,18:10:00,01:36:00,19:46:00,22.5
28,Rome,Italian Open 2023,10/05/2023,Masters 1000,Outdoor,Clay,1st Round,3,safiullin,giron,103,60,586,826,6,4,6,3,,,,,,,2,0,Completed,1.57,2.38,1.63,2.4,1.7,2.44,1.59,2.35,18:35:00,01:19:00,19:54:00,22.5
28,Rome,Italian Open 2023,10/05/2023,Masters 1000,Outdoor,Clay,1st Round,3,fognini,murray,130,42,468,965,6,4,4,6,6,4,,,,,2,1,Completed,2.63,1.5,2.51,1.59,2.75,1.59,2.56,1.5,19:10:00,02:54:00,22:04:00,22.5
28,Rome,Italian Open 2023,10/05/2023,Masters 1000,Outdoor,Clay,1st Round,3,rinderknech,cobolli,89,183,711,327,6,4,6,3,,,,,,,2,0,Completed,3,1.4,2.99,1.44,3.2,1.45,2.93,1.4,20:15:00,01:29:00,21:44:00,22.5
28,Rome,Italian Open 2023,10/05/2023,Masters 1000,Outdoor,Clay,1st Round,3,barrere,nakashima,63,47,813,902,6,3,6,3,,,,,,,2,0,Completed,2.1,1.73,2.15,1.78,2.25,1.78,2.12,1.72,20:50:00,01:08:00,21:58:00,22.5
28,Rome,Italian Open 2023,11/05/2023,Masters 1000,Outdoor,Clay,1st Round,3,altmaier,zeppieri,65,120,792,513,7,6,4,6,6,0,,,,,2,1,Completed,1.53,2.5,1.52,2.7,1.57,2.73,1.51,2.55,11:10:00,02:38:00,13:48:00,22.5
28,Rome,Italian Open 2023,11/05/2023,Masters 1000,Outdoor,Clay,1st Round,3,carballes baena,dellien,51,157,876,374,6,2,6,3,,,,,,,2,0,Completed,1.44,2.75,1.47,2.88,1.5,3.1,1.43,2.79,11:10:00,01:27:00,12:37:00,22.5
28,Rome,Italian Open 2023,11/05/2023,Masters 1000,Outdoor,Clay,1st Round,3,kubler,huesler,66,82,782,720,6,7,6,4,6,2,,,,,2,1,Completed,1.8,2,1.94,1.94,1.94,2.12,1.86,1.94,11:10:00,02:31:00,13:41:00,22.5
28,Rome,Italian Open 2023,11/05/2023,Masters 1000,Outdoor,Clay,1st Round,3,monteiro,mannarino,98,45,627,927,6,1,6,2,,,,,,,2,0,Completed,1.44,2.75,1.52,2.71,1.54,2.92,1.46,2.72,12:55:00,01:08:00,14:03:00,22.5
28,Rome,Italian Open 2023,11/05/2023,Masters 1000,Outdoor,Clay,1st Round,3,goffin,nardi,107,151,570,392,3,6,6,4,6,2,,,,,2,1,Completed,1.5,2.63,1.55,2.6,1.61,2.73,1.5,2.58,13:10:00,02:22:00,15:32:00,22.5
28,Rome,Italian Open 2023,11/05/2023,Masters 1000,Outdoor,Clay,1st Round,3,ruusuvuori,humbert,43,50,957,877,6,4,3,6,7,6,,,,,2,1,Completed,1.62,2.3,1.7,2.26,1.7,2.6,1.62,2.27,13:55:00,03:00:00,16:55:00,22.5
28,Rome,Italian Open 2023,11/05/2023,Masters 1000,Outdoor,Clay,1st Round,3,cecchinato,mcdonald,83,55,720,855,6,3,7,5,,,,,,,2,0,Completed,1.57,2.38,1.69,2.28,1.71,2.4,1.64,2.25,14:00:00,01:35:00,15:35:00,22.5
28,Rome,Italian Open 2023,11/05/2023,Masters 1000,Outdoor,Clay,1st Round,3,pella,cressy,484,41,80,985,6,3,6,4,,,,,,,2,0,Completed,2,1.8,2.01,1.88,2.01,1.94,1.96,1.84,14:20:00,01:41:00,16:01:00,22.5
